start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group,Time Chunks
2014,55774,1,63,0.0,0.479166666667,Sixteenth,1,[1]
2014,82910,1,67,0.0,0.979166666667,Eighth,1,[1]
2014,82910,1,39,0.0,0.979166666667,Eighth,1,[1]
2014,82910,1,46,0.0,0.979166666667,Eighth,1,[1]
56286,82910,1,58,0.5,0.479166666667,Sixteenth,1,[1]
83934,140766,1,43,1.0,0.979166666667,Eighth,1,"[1, 2]"
83934,110046,1,58,1.0,0.479166666667,Sixteenth,1,"[1, 2]"
83934,140766,1,63,1.0,0.979166666667,Eighth,1,"[1, 2]"
83934,140766,1,46,1.0,0.979166666667,Eighth,1,"[1, 2]"
112606,140766,1,55,1.5,0.479166666667,Sixteenth,1,[2]
141790,166366,1,56,2.0,0.479166666667,Sixteenth,1,[2]
141790,189918,1,65,2.0,0.979166666667,Eighth,1,"[2, 3]"
141790,189918,1,41,2.0,0.979166666667,Eighth,1,"[2, 3]"
141790,189918,1,46,2.0,0.979166666667,Eighth,1,"[2, 3]"
167902,189918,1,62,2.5,0.479166666667,Sixteenth,1,"[2, 3]"
190942,234974,1,39,3.0,0.979166666667,Eighth,1,[3]
190942,209886,1,58,3.0,0.479166666667,Sixteenth,1,[3]
190942,234974,1,67,3.0,0.979166666667,Eighth,1,[3]
190942,234974,1,51,3.0,0.979166666667,Eighth,1,[3]
210910,234974,1,63,3.5,0.479166666667,Sixteenth,1,[3]
235998,285150,1,48,4.0,0.979166666667,Eighth,1,"[3, 4]"
235998,261086,1,63,4.0,0.479166666667,Sixteenth,1,[3]
235998,285150,1,68,4.0,0.979166666667,Eighth,1,"[3, 4]"
235998,285150,1,36,4.0,0.979166666667,Eighth,1,"[3, 4]"
262110,285150,1,60,4.5,0.479166666667,Sixteenth,1,"[3, 4]"
285662,310238,1,60,5.0,0.479166666667,Sixteenth,1,[4]
285662,335326,1,72,5.0,0.979166666667,Eighth,1,[4]
285662,335326,1,44,5.0,0.979166666667,Eighth,1,[4]
285662,335326,1,32,5.0,0.979166666667,Eighth,1,[4]
310750,335326,1,63,5.5,0.479166666667,Sixteenth,1,[4]
336862,436702,1,46,6.0,1.97916666667,Quarter,1,"[4, 5]"
336862,362974,1,62,6.0,0.479166666667,Sixteenth,1,"[4, 5]"
336862,436702,1,65,6.0,1.97916666667,Quarter,1,"[4, 5]"
336862,436702,1,34,6.0,1.97916666667,Quarter,1,"[4, 5]"
364509,382942,1,58,6.5,0.479166666667,Sixteenth,1,[5]
383966,409054,1,62,7.0,0.479166666667,Sixteenth,1,[5]
409566,436702,1,58,7.5,0.479166666667,Sixteenth,1,[5]
437726,483806,1,44,8.0,0.979166666667,Eighth,1,"[5, 6]"
437726,459741,1,62,8.0,0.479166666667,Sixteenth,1,"[5, 6]"
437726,483806,1,65,8.0,0.979166666667,Eighth,1,"[5, 6]"
437726,483806,1,32,8.0,0.979166666667,Eighth,1,"[5, 6]"
460766,483806,1,58,8.5,0.479166666667,Sixteenth,1,[6]
484829,528862,1,43,9.0,0.979166666667,Eighth,1,[6]
484829,504798,1,58,9.0,0.479166666667,Sixteenth,1,[6]
484829,528862,1,67,9.0,0.979166666667,Eighth,1,[6]
484829,528862,1,31,9.0,0.979166666667,Eighth,1,[6]
506334,528862,1,63,9.5,0.479166666667,Sixteenth,1,[6]
529886,552926,1,65,10.0,0.479166666667,Sixteenth,1,[7]
529886,576990,1,68,10.0,0.979166666667,Eighth,1,[7]
529886,576990,1,41,10.0,0.979166666667,Eighth,1,[7]
529886,576990,1,29,10.0,0.979166666667,Eighth,1,[7]
553438,576990,1,62,10.5,0.479166666667,Sixteenth,1,[7]
578014,626654,1,70,11.0,0.979166666667,Eighth,1,"[7, 8]"
578014,603102,1,67,11.0,0.479166666667,Sixteenth,1,[7]
578014,626654,1,40,11.0,0.979166666667,Eighth,1,"[7, 8]"
578014,626654,1,28,11.0,0.979166666667,Eighth,1,"[7, 8]"
603614,626654,1,61,11.5,0.479166666667,Sixteenth,1,"[7, 8]"
627678,673246,1,41,12.0,0.979166666667,Eighth,1,[8]
627678,647646,1,60,12.0,0.479166666667,Sixteenth,1,[8]
627678,673246,1,70,12.0,0.979166666667,Eighth,1,[8]
627678,673246,1,29,12.0,0.979166666667,Eighth,1,[8]
648670,673246,1,67,12.5,0.479166666667,Sixteenth,1,[8]
674270,697310,1,65,13.0,0.479166666667,Sixteenth,1,[8]
674270,721374,1,69,13.0,0.979166666667,Eighth,1,"[8, 9]"
674270,721374,1,41,13.0,0.979166666667,Eighth,1,"[8, 9]"
674270,721374,1,29,13.0,0.979166666667,Eighth,1,"[8, 9]"
698334,721374,1,63,13.5,0.479166666667,Sixteenth,1,"[8, 9]"
721374,819166,1,34,14.0,1.97916666667,Quarter,1,"[9, 10]"
721374,747998,1,62,14.0,0.479166666667,Sixteenth,1,[9]
721374,792542,1,70,14.0,1.47916666667,Dotted Eighth,1,[9]
721374,819166,1,46,14.0,1.97916666667,Quarter,1,"[9, 10]"
747998,768990,1,65,14.5,0.479166666667,Sixteenth,1,[9]
770526,792542,1,62,15.0,0.479166666667,Sixteenth,1,[9]
793053,819166,1,65,15.5,0.479166666667,Sixteenth,1,"[9, 10]"
793053,819166,1,68,15.5,0.479166666667,Sixteenth,1,"[9, 10]"
820190,864222,1,47,16.0,0.979166666667,Eighth,1,[10]
820190,864222,1,35,16.0,0.979166666667,Eighth,1,[10]
820190,841182,1,62,16.0,0.479166666667,Sixteenth,1,[10]
820190,864222,1,67,16.0,0.979166666667,Eighth,1,[10]
841694,864222,1,62,16.5,0.479166666667,Sixteenth,1,[10]
864734,910302,1,43,17.0,0.979166666667,Eighth,1,"[10, 11]"
864734,887774,1,59,17.0,0.479166666667,Sixteenth,1,"[10, 11]"
864734,910302,1,65,17.0,0.979166666667,Eighth,1,"[10, 11]"
864734,910302,1,31,17.0,0.979166666667,Eighth,1,"[10, 11]"
888285,910302,1,62,17.5,0.479166666667,Sixteenth,1,[11]
911326,934878,1,55,18.0,0.479166666667,Sixteenth,1,[11]
911326,955357,1,63,18.0,0.979166666667,Eighth,1,[11]
911326,955357,1,48,18.0,0.979166666667,Eighth,1,[11]
911326,955357,1,36,18.0,0.979166666667,Eighth,1,[11]
935901,955357,1,55,18.5,0.479166666667,Sixteenth,1,[11]
